 Index  ---date--- --time--            pH         unit           mV         unit         Cond         unit          TDS         unit         Salt         unit          TpH         unit         Tcon         unit
  1246  08-22-2022 16:07:36           E03          Nul      -1524.5           mV         2.50           uS         1.25          ppm         1.26          ppm         25.0            C         22.3           C 
  1247  08-22-2022 16:07:38           E03          Nul      -1524.7           mV         2.51           uS         1.26          ppm         1.26          ppm         25.0            C         22.3           C 
  1248  08-22-2022 16:07:40           E03          Nul      -1524.7           mV         2.51           uS         1.26          ppm         1.26          ppm         25.0            C         22.3           C 
  1249  08-22-2022 16:07:42           E03          Nul      -1524.8           mV         2.51           uS         1.26          ppm         1.26          ppm         25.0            C         22.3           C 
  1250  08-22-2022 16:07:44           E03          Nul      -1524.9           mV         2.51           uS         1.26          ppm         1.26          ppm         25.0            C         22.3           C 
  1251  08-22-2022 16:07:46           E03          Nul      -1524.9           mV         2.50           uS         1.25          ppm         1.26          ppm         25.0            C         22.3           C 
  1252  08-22-2022 16:07:48           E03          Nul      -1524.8           mV         2.50           uS         1.25          ppm         1.26          ppm         25.0            C         22.3           C 
  1253  08-22-2022 16:07:50           E03          Nul      -1525.0           mV         2.50           uS         1.25          ppm         1.26          ppm         25.0            C         22.3           C 
  1254  08-22-2022 16:07:52           E03          Nul      -1525.1           mV         2.50           uS         1.25          ppm         1.26          ppm         25.0            C         22.3           C 
  1255  08-22-2022 16:07:54           E03          Nul      -1525.1           mV         2.51           uS         1.26          ppm         1.26          ppm         25.0            C         22.4           C 
  1256  08-22-2022 16:07:56           E03          Nul      -1525.1           mV         2.51           uS         1.26          ppm         1.26          ppm         25.0            C         22.4           C 
